tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
4643,763,748.1451,966.7855,-0.011156006,1.1687869,-6.8527594,1.8262863e-06,6.951717376708984,-0.00011185274952868268,-3.2186506411471357e-06,-1.3977647586599957,0.4857474644978842,0.005842525671870855,0.0
4644,763,748.20404,966.4426,-0.011155968,1.1654361,-6.8533435,-9.059906e-08,6.951730728149414,-9.906959255094766e-05,-3.2186506411471357e-06,-1.3986860792391087,0.4857467969258627,0.005280897213979258,0.0
4645,764,748.2626,966.09973,-0.011155968,1.1622509,-6.853897,-9.918213e-07,6.951743125915527,-8.841694819063071e-05,-3.2186506411471357e-06,-1.3995141891800689,0.48574617703755707,0.004866806540998491,0.0
4646,764,748.3207,965.7568,-0.011155968,1.1590209,-6.854453,-6.2465665e-07,6.951752185821533,-7.989482457505448e-05,-3.337859924152585e-06,-1.4002666653460707,0.48574572404225674,0.004252393527415061,0.0
4647,764,748.3788,965.4139,-0.011156044,1.156721,-6.854852,-2.6226044e-07,6.951762676239014,-7.137270095947825e-05,-3.337859924152585e-06,-1.4009424424726784,0.48574519952138273,0.0037320244329213923,0.0
4648,764,748.4368,965.071,-0.011156082,1.1548057,-6.8551855,9.059906e-08,6.951772689819336,-6.285058953488603e-05,-3.337859924152585e-06,-1.4015404552954556,0.4857446988423666,0.003295120636561517,0.0
4649,764,748.49493,964.728,-0.011156082,1.1530904,-6.855483,6.67572e-07,6.951781272888184,-5.4861114391970975e-05,-3.337859924152585e-06,-1.4020678943493459,0.48574426968892426,0.0029658384995963146,0.0
4650,764,748.553,964.38513,-0.0111561585,1.1513839,-6.8557787,-8.9645386e-07,6.951789855957031,-4.8469523712119474e-05,-3.337859924152585e-06,-1.4025371433334177,0.48574384053548186,0.0027156463087810384,0.0
4651,765,748.6109,964.0422,-0.011156006,1.1496496,-6.856079,3.1137465e-06,6.951799392700195,-4.367583781363817e-05,-3.337859924152585e-06,-1.4029604527886859,0.48574336369832366,0.012301572898186348,0.0
4652,765,748.6678,963.6993,-0.011155968,1.1159697,-6.8614383,3.004074e-07,6.951598644256592,-0.00011185275765600534,-3.099441358141686e-06,-1.4039283786868753,0.4857534011205038,0.012026681276044613,0.0
4653,765,748.72363,963.3564,-0.011155968,1.0986824,-6.864225,-9.536743e-07,6.951596260070801,-0.00016777913242034667,-2.9802320751362366e-06,-1.4053909867575467,0.48575352032979335,0.011152562629909843,0.0
